Product,Date,Offer,OfferType,Quantity
Product 9,11-15-2018,$ 3.99,F,689.05
Product 9,11-16-2018,$ 3.99,F,547.004
Product 9,11-17-2018,$ 3.99,F,744.676
Product 9,11-18-2018,$ 3.99,F,458.533
Product 9,11-19-2018,$ 3.99,F,603.283
Product 9,11-20-2018,$ 3.99,F,618.054
Product 9,11-21-2018,$ 3.99,F,688.177
Product 9,11-23-2018,$ 3.99,F,953.345
Product 9,11-24-2018,$ 3.99,F,679.936
Product 9,11-25-2018,$ 3.99,F,490.887
Product 9,11-26-2018,$ 3.99,F,499.047
Product 9,11-27-2018,$ 3.99,F,462.253
Product 9,11-28-2018,$ 3.99,F,813.084
Product 9,11-29-2018,,,464.043
Product 9,11-30-2018,,,538.982
Product 9,12-01-2018,,,592.205
Product 9,12-02-2018,,,405.255
Product 9,12-03-2018,,,411.68
Product 9,12-04-2018,,,409.52
Product 9,12-05-2018,,,490.762
Product 9,12-06-2018,,,341.787
Product 9,12-07-2018,,,317.917
Product 9,12-08-2018,,,438.82
Product 9,12-09-2018,,,420.479
Product 9,12-10-2018,,,435.688
Product 9,12-11-2018,,,330.931
Product 9,12-12-2018,,,279.953
Product 9,12-13-2018,$ 3.99,F,485.107
Product 9,12-14-2018,$ 3.99,F,606.352
Product 9,12-15-2018,$ 3.99,F,729.861
Product 9,12-16-2018,$ 3.99,F,401.084
Product 9,12-17-2018,$ 3.99,F,529.937
Product 9,12-18-2018,$ 3.99,F,415.951
Product 9,12-19-2018,$ 3.99,F,414.708
Product 9,12-20-2018,$ 3.99,F,426.994
Product 9,12-21-2018,$ 3.99,F,473.291
Product 9,12-22-2018,$ 3.99,F,421.11
Product 9,12-23-2018,$ 3.99,F,326.968
Product 9,12-24-2018,$ 3.99,F,177.166
Product 9,12-26-2018,,,241.349
Product 9,12-27-2018,,,319.351
Product 9,12-28-2018,,,413.745
Product 9,12-29-2018,,,319.502
Product 9,12-30-2018,,,303.584
Product 9,12-31-2018,,,305.179
Product 9,01-01-2019,,,128.788
Product 9,01-02-2019,,,380.099
Product 9,01-03-2019,,,299.347
Product 9,01-04-2019,,,431.895
Product 9,01-05-2019,,,362.655
Product 9,01-06-2019,,,285.079
Product 9,01-07-2019,,,426.874
Product 9,01-08-2019,,,468.946
Product 9,01-09-2019,,,335.663
Product 9,01-10-2019,,,427.329
Product 9,01-11-2019,,,349.788
Product 9,01-12-2019,,,339.414
Product 9,01-13-2019,,,343.375
Product 9,01-14-2019,,,293.056
Product 9,01-15-2019,,,312.149
Product 9,01-16-2019,,,348.552
Product 9,01-17-2019,,,365.347
Product 9,01-18-2019,,,302.187
Product 9,01-19-2019,,,355.506
Product 9,01-20-2019,,,250.953
Product 9,01-21-2019,,,361.161
Product 9,01-22-2019,,,375.828
Product 9,01-23-2019,,,409.076
Product 9,01-24-2019,$ 3.99,F,550.266
Product 9,01-25-2019,$ 3.99,F,507.503
Product 9,01-26-2019,$ 3.99,F,531.64
Product 9,01-27-2019,$ 3.99,F,379.436
Product 9,01-28-2019,$ 3.99,F,428.569
Product 9,01-29-2019,$ 3.99,F,514.735
Product 9,01-30-2019,$ 3.99,F,479.343
Product 9,01-31-2019,$ 2.99,F,622.878
Product 9,02-01-2019,$ 2.99,F,826.411
Product 9,02-02-2019,$ 2.99,F,875.758
Product 9,02-03-2019,$ 3.99,F,431.161
Product 9,02-04-2019,$ 3.99,F,389.858
Product 9,02-05-2019,$ 3.99,F,455.47
Product 9,02-06-2019,$ 3.99,F,682.684
Product 9,02-07-2019,$ 3.99,F,580.705
Product 9,02-08-2019,$ 3.99,F,556.422
Product 9,02-09-2019,$ 3.99,F,570.279
Product 9,02-10-2019,$ 3.99,F,508.165
Product 9,02-11-2019,$ 3.99,F,388.127
Product 9,02-12-2019,$ 3.99,F,363.76
Product 9,02-13-2019,$ 3.99,F,402.63
Product 9,02-14-2019,,,293.513
Product 9,02-15-2019,,,361.605
Product 9,02-16-2019,,,356.045
Product 9,02-17-2019,,,398.555
Product 9,02-18-2019,,,678.29
Product 9,02-19-2019,,,332.658
Product 9,02-20-2019,,,334.814
Product 9,02-21-2019,,,365.12
Product 9,02-22-2019,,,424.057
Product 9,02-23-2019,,,469.559
Product 9,02-24-2019,,,305.606
Product 9,02-25-2019,,,444.444
Product 9,02-26-2019,,,323.658
Product 9,02-27-2019,,,504.358
Product 9,02-28-2019,,,448.148
Product 9,03-01-2019,,,469.704
Product 9,03-02-2019,,,417.266
Product 9,03-03-2019,,,355.208
Product 9,03-04-2019,,,343.855
Product 9,03-05-2019,,,463.432
Product 9,03-06-2019,,,345.025
Product 9,03-07-2019,$ 2.99,F,915.793
Product 9,03-08-2019,$ 2.99,F,906.194
Product 9,03-09-2019,$ 2.99,F,1242.048
Product 9,03-10-2019,,,278.585
Product 9,03-11-2019,,,326.955
Product 9,03-12-2019,,,379.393
Product 9,03-13-2019,,,305.362
Product 9,03-14-2019,,,396.056
Product 9,03-15-2019,,,461.947
Product 9,03-16-2019,,,558.544
Product 9,03-17-2019,,,229.929
Product 9,03-18-2019,,,1002.177
Product 9,03-19-2019,,,298.984
Product 9,03-20-2019,,,413.167
Product 9,03-21-2019,,,302.886
Product 9,03-22-2019,,,402.749
Product 9,03-23-2019,,,418.64
Product 9,03-24-2019,,,305.39
Product 9,03-25-2019,,,322.089
Product 9,03-26-2019,,,383.048
Product 9,03-27-2019,,,462.798
Product 9,03-28-2019,$ 3.99,F,477.743
Product 9,03-29-2019,$ 3.99,F,713.208
Product 9,03-30-2019,$ 3.99,F,520.172
Product 9,03-31-2019,$ 3.99,F,436.11
Product 9,04-01-2019,,,1069.867
Product 9,04-02-2019,$ 3.99,F,434.926
Product 9,04-03-2019,$ 3.99,F,487.234
Product 9,04-04-2019,$ 3.99,F,497.819
Product 9,04-05-2019,$ 3.99,F,605.82
Product 9,04-06-2019,$ 3.99,F,635.752
Product 9,04-07-2019,$ 3.99,F,457.461
Product 9,04-08-2019,$ 3.99,F,599.131
Product 9,04-09-2019,$ 3.99,F,551.948
Product 9,04-10-2019,$ 3.99,F,510.902
Product 9,04-11-2019,,,378.454
Product 9,04-12-2019,,,287.959
Product 9,04-13-2019,,,325.654
Product 9,04-14-2019,,,285.777
Product 9,04-15-2019,,,296.372
Product 9,04-16-2019,,,614.877
Product 9,04-17-2019,,,368.483
Product 9,04-18-2019,,,512.347
Product 9,04-19-2019,,,392.066
Product 9,04-20-2019,,,361.249
Product 9,04-22-2019,,,346.076
Product 9,04-23-2019,,,374.001
Product 9,04-24-2019,,,331.092
Product 9,04-25-2019,,,393.216
Product 9,04-26-2019,,,372.35
Product 9,04-27-2019,,,437.557
Product 9,04-28-2019,,,277.234
Product 9,04-29-2019,,,332.117
Product 9,04-30-2019,,,293.646
Product 9,05-01-2019,,,282.646
Product 9,05-02-2019,,,204.698
Product 9,05-03-2019,,,241.656
Product 9,05-04-2019,,,354.446
Product 9,05-05-2019,,,245.884
Product 9,05-06-2019,,,236.222
Product 9,05-07-2019,,,272.359
Product 9,05-08-2019,,,329.812
Product 9,05-09-2019,,,284.209
Product 9,05-10-2019,,,306.236
Product 9,05-11-2019,,,286.244
Product 9,05-12-2019,,,156.462
Product 9,05-13-2019,,,304.459
Product 9,05-14-2019,,,339.384
Product 9,05-15-2019,,,439.402
Product 9,05-16-2019,,,224.111
Product 9,05-17-2019,,,343.944
Product 9,05-18-2019,,,264.717
Product 9,05-19-2019,,,251.576
Product 9,05-20-2019,,,306.153
Product 9,05-21-2019,,,320.296
Product 9,05-22-2019,,,271.208
Product 9,05-23-2019,,,254.268
Product 9,05-24-2019,,,272.278
Product 9,05-25-2019,,,281.125
Product 9,05-26-2019,,,326.429
Product 9,05-27-2019,,,415.745
Product 9,05-28-2019,,,262.524
Product 9,05-29-2019,,,272.946
Product 9,05-30-2019,,,342.503
Product 9,05-31-2019,,,359.026
Product 9,06-01-2019,,,266.316
Product 9,06-02-2019,,,233.43
Product 9,06-03-2019,,,296.289
Product 9,06-04-2019,,,296.725
Product 9,06-05-2019,,,288.193
Product 9,06-06-2019,,,319.278
Product 9,06-07-2019,,,316.6
Product 9,06-08-2019,,,260.266
Product 9,06-09-2019,,,200.524
Product 9,06-10-2019,,,311.383
Product 9,06-11-2019,,,366.63
Product 9,06-12-2019,,,260.74
Product 9,06-13-2019,,,299.118
Product 9,06-14-2019,,,230.555
Product 9,06-15-2019,,,252.097
Product 9,06-16-2019,,,228.014
Product 9,06-17-2019,,,219.302
Product 9,06-18-2019,,,232.973
Product 9,06-19-2019,,,233.46
Product 9,06-20-2019,,,320.711
Product 9,06-21-2019,,,245.801
Product 9,06-22-2019,,,270.312
Product 9,06-23-2019,,,209.47
Product 9,06-24-2019,,,262.051
Product 9,06-25-2019,,,237.655
Product 9,06-26-2019,,,254.765
Product 9,06-27-2019,,,262.623
Product 9,06-28-2019,,,236.089
Product 9,06-29-2019,,,380.471
Product 9,06-30-2019,,,184.44
Product 9,07-01-2019,,,325.08
Product 9,07-02-2019,,,260.894
Product 9,07-03-2019,,,237.422
Product 9,07-04-2019,,,170.123
Product 9,07-05-2019,,,320.163
Product 9,07-06-2019,,,354.62
Product 9,07-07-2019,,,274.973
Product 9,07-08-2019,,,287.196
Product 9,07-09-2019,,,316.884
Product 9,07-10-2019,,,330.567
Product 9,07-11-2019,,,333.158
Product 9,07-12-2019,,,229.557
Product 9,07-13-2019,,,367.751
Product 9,07-14-2019,,,241.796
Product 9,07-15-2019,,,373.877
Product 9,07-16-2019,,,342.416
Product 9,07-17-2019,,,418.877
Product 9,07-18-2019,,,436.784
Product 9,07-19-2019,,,305.631
Product 9,07-20-2019,,,282.595
Product 9,07-21-2019,,,228.052
Product 9,07-22-2019,,,295.663
Product 9,07-23-2019,,,296.836
Product 9,07-24-2019,,,334.693
Product 9,07-25-2019,,,349.889
Product 9,07-26-2019,,,371.746
Product 9,07-27-2019,,,485.701
Product 9,07-28-2019,,,289.191
Product 9,07-29-2019,,,424.658
Product 9,07-30-2019,,,469.847
Product 9,07-31-2019,,,382.982
Product 9,08-01-2019,,,410.582
Product 9,08-02-2019,,,418.288
Product 9,08-03-2019,,,374.916
Product 9,08-04-2019,,,342.642
Product 9,08-05-2019,,,449.004
Product 9,08-06-2019,,,457.569
Product 9,08-07-2019,,,486.17
Product 9,08-08-2019,,,404.598
Product 9,08-09-2019,,,375.273
Product 9,08-10-2019,,,553.243
Product 9,08-11-2019,,,330.337
Product 9,08-12-2019,,,410.59
Product 9,08-13-2019,,,467.7
Product 9,08-14-2019,,,345.31
Product 9,08-15-2019,$ 3.99,F,707.17
Product 9,08-16-2019,$ 3.99,F,602.475
Product 9,08-17-2019,$ 3.99,F,601.304
Product 9,08-18-2019,$ 3.99,F,373.428
Product 9,08-19-2019,$ 3.99,F,459.976
Product 9,08-20-2019,$ 3.99,F,586.53
Product 9,08-21-2019,$ 3.99,F,515.559
Product 9,08-22-2019,$ 3.99,F,398.043
Product 9,08-23-2019,$ 3.99,F,561.365
Product 9,08-24-2019,$ 3.99,F,677.797
Product 9,08-25-2019,$ 3.99,F,440.083
Product 9,08-26-2019,$ 3.99,F,563.213
Product 9,08-27-2019,$ 3.99,F,553.468
Product 9,08-28-2019,$ 3.99,F,545.704
Product 9,08-29-2019,30% OFF,P,492.83
Product 9,08-30-2019,30% OFF,P,422.682
Product 9,08-31-2019,30% OFF,P,571.739
Product 9,09-01-2019,30% OFF,P,368.147
Product 9,09-02-2019,30% OFF,P,447.428
Product 9,09-03-2019,30% OFF,P,394.069
Product 9,09-04-2019,30% OFF,P,404.608
Product 9,09-05-2019,30% OFF,P,425.255
Product 9,09-06-2019,30% OFF,P,479.695
Product 9,09-07-2019,30% OFF,P,655.377
Product 9,09-08-2019,30% OFF,P,469.121
Product 9,09-09-2019,30% OFF,P,548.337
Product 9,09-10-2019,30% OFF,P,408.253
Product 9,09-11-2019,30% OFF,P,374.268
Product 9,09-12-2019,30% OFF,P,484.377
Product 9,09-13-2019,30% OFF,P,474.427
Product 9,09-14-2019,30% OFF,P,543.173
Product 9,09-15-2019,30% OFF,P,428.064
Product 9,09-16-2019,30% OFF,P,466.842
Product 9,09-17-2019,30% OFF,P,421.814
Product 9,09-18-2019,30% OFF,P,398.044
Product 9,09-19-2019,30% OFF,P,474.862
Product 9,09-20-2019,30% OFF,P,515.612
Product 9,09-21-2019,30% OFF,P,664.594
Product 9,09-22-2019,30% OFF,P,426.805
Product 9,09-23-2019,30% OFF,P,599.686
Product 9,09-24-2019,30% OFF,P,498.792
Product 9,09-25-2019,30% OFF,P,522.183
Product 9,09-26-2019,30% OFF,P,493.108
Product 9,09-27-2019,30% OFF,P,626.596
Product 9,09-28-2019,30% OFF,P,691.169
Product 9,09-29-2019,30% OFF,P,475.731
Product 9,09-30-2019,30% OFF,P,558.515
Product 9,10-01-2019,30% OFF,P,533.964
Product 9,10-02-2019,30% OFF,P,818.699
Product 9,10-03-2019,30% OFF,P,652.214
Product 9,10-04-2019,30% OFF,P,768.262
Product 9,10-05-2019,30% OFF,P,956.405
Product 9,10-06-2019,30% OFF,P,601.812
Product 9,10-07-2019,30% OFF,P,615.364
Product 9,10-08-2019,30% OFF,P,635.669
Product 9,10-09-2019,30% OFF,P,758.764
Product 9,10-10-2019,30% OFF,P,661.169
Product 9,10-11-2019,30% OFF,P,714.938
Product 9,10-12-2019,30% OFF,P,904.28
Product 9,10-13-2019,30% OFF,P,674.089
Product 9,10-14-2019,30% OFF,P,852.051
Product 9,10-15-2019,30% OFF,P,755.949
Product 9,10-16-2019,30% OFF,P,698.117
Product 9,10-17-2019,30% OFF,P,900.74
Product 9,10-18-2019,30% OFF,P,894.008
Product 9,10-19-2019,30% OFF,P,1133.718
Product 9,10-20-2019,30% OFF,P,762.665
Product 9,10-21-2019,30% OFF,P,985.092
Product 9,10-22-2019,30% OFF,P,867.319
Product 9,10-23-2019,30% OFF,P,1005.934
Product 9,10-24-2019,30% OFF,P,995.908
Product 9,10-25-2019,30% OFF,P,1126.189
Product 9,10-26-2019,30% OFF,P,1125.572
Product 9,10-27-2019,30% OFF,P,792.031
Product 9,10-28-2019,30% OFF,P,825.382
Product 9,10-29-2019,30% OFF,P,964.826
Product 9,10-30-2019,30% OFF,P,1037.255
Product 9,10-31-2019,30% OFF,P,578.026
Product 9,11-01-2019,30% OFF,P,497.856
Product 9,11-02-2019,30% OFF,P,570.01
Product 9,11-03-2019,30% OFF,P,393.635
Product 9,11-04-2019,30% OFF,P,525.484
Product 9,11-05-2019,30% OFF,P,435.827
Product 9,11-06-2019,30% OFF,P,436.218
Product 9,11-07-2019,30% OFF,P,540.909
Product 9,11-08-2019,30% OFF,P,399.738
Product 9,11-09-2019,30% OFF,P,577.433
Product 9,11-10-2019,,,392.113
Product 9,11-11-2019,,,403.772
Product 9,11-12-2019,,,454.252
Product 9,11-13-2019,,,563.007
Product 9,11-14-2019,,,369.909
Product 9,11-15-2019,,,495.704
Product 9,11-16-2019,,,588.406
Product 9,11-17-2019,,,577.97
Product 9,11-18-2019,,,371.727
Product 9,11-19-2019,,,517.727
Product 9,11-20-2019,,,402.313
Product 9,11-21-2019,,,612.476
Product 9,11-22-2019,,,479.692
Product 9,11-23-2019,,,528.707
Product 9,11-24-2019,,,317.235
Product 9,11-25-2019,,,430.111
Product 9,11-26-2019,,,482.12
Product 9,11-27-2019,$ 3.99,F,594.64
Product 9,11-29-2019,$ 3.99,F,814.78
Product 9,11-30-2019,$ 3.99,F,608.958
Product 9,12-01-2019,$ 3.99,F,416.966
Product 9,12-02-2019,$ 3.99,F,479.136
Product 9,12-03-2019,$ 3.99,F,560.302
Product 9,12-04-2019,$ 3.99,F,486.992
Product 9,12-05-2019,,,446.674
Product 9,12-06-2019,,,466.645
Product 9,12-07-2019,,,385.15
Product 9,12-08-2019,,,349.615
Product 9,12-09-2019,,,427.818
Product 9,12-10-2019,,,440.971
Product 9,12-11-2019,,,446.374
Product 9,12-12-2019,$ 3.99,F,496.802
Product 9,12-13-2019,$ 3.99,F,558.702
Product 9,12-14-2019,$ 3.99,F,698.415
Product 9,12-15-2019,$ 3.99,F,463.701
Product 9,12-16-2019,$ 3.99,F,463.684
Product 9,12-17-2019,$ 3.99,F,422.338
Product 9,12-18-2019,$ 3.99,F,439.083
Product 9,12-19-2019,$ 3.99,F,331.982
Product 9,12-20-2019,$ 3.99,F,450.278
Product 9,12-21-2019,$ 3.99,F,407.005
Product 9,12-22-2019,$ 3.99,F,339.835
Product 9,12-23-2019,$ 3.99,F,309.984
Product 9,12-24-2019,$ 3.99,F,172.083
Product 9,12-26-2019,,,328.793
Product 9,12-27-2019,,,267.001
Product 9,12-28-2019,,,272.454
Product 9,12-29-2019,,,386.692
Product 9,12-30-2019,,,234.809
Product 9,12-31-2019,,,294.75
Product 11,01-01-2017,,,60.207
Product 11,01-02-2017,,,132.581
Product 11,01-03-2017,,,124.889
Product 11,01-04-2017,,,162.085
Product 11,01-05-2017,,,167.666
Product 11,01-06-2017,,,117.403
Product 11,01-07-2017,,,156.72
Product 11,01-08-2017,,,109.99
Product 11,01-09-2017,,,131.749
Product 11,01-10-2017,,,98.597
Product 11,01-11-2017,,,166.429
Product 11,01-12-2017,,,181.264
Product 11,01-13-2017,,,178.47
Product 11,01-14-2017,,,143.124
Product 11,01-15-2017,,,122.886
Product 11,01-16-2017,,,200.929
Product 11,01-17-2017,,,126.623
Product 11,01-18-2017,,,117.875
Product 11,01-19-2017,,,131.262
Product 11,01-20-2017,,,164.926
Product 11,01-21-2017,,,180.623
Product 11,01-22-2017,$ 3.99,F,140.066
Product 11,01-23-2017,$ 3.99,F,139.326
Product 11,01-24-2017,$ 3.99,F,185.708
Product 11,01-25-2017,$ 3.99,F,98.86
Product 11,01-26-2017,$ 3.99,F,238.634
Product 11,01-27-2017,$ 3.99,F,219.331
Product 11,01-28-2017,$ 3.99,F,261.883
Product 11,01-29-2017,$ 3.99,F,184.967
Product 11,01-30-2017,$ 3.99,F,153.479
Product 11,01-31-2017,$ 3.99,F,156.9
Product 11,02-01-2017,$ 3.99,F,208.221
Product 11,02-02-2017,$ 2.99,F,240.919
Product 11,02-03-2017,$ 2.99,F,322.278
Product 11,02-04-2017,$ 2.99,F,308.283
Product 11,02-05-2017,$ 3.99,F,106.513
Product 11,02-06-2017,$ 3.99,F,121.668
Product 11,02-07-2017,$ 3.99,F,183.959
Product 11,02-08-2017,$ 3.99,F,149.498
Product 11,02-09-2017,$ 3.99,F,114.687
Product 11,02-10-2017,$ 3.99,F,162.358
Product 11,02-11-2017,$ 3.99,F,223.176
Product 11,02-12-2017,$ 3.99,F,117.815
Product 11,02-13-2017,$ 3.99,F,148.974
Product 11,02-14-2017,$ 3.99,F,115.472
Product 11,02-15-2017,$ 3.99,F,158.628
Product 11,02-16-2017,,,155.263
Product 11,02-17-2017,,,128.73
Product 11,02-18-2017,,,142.922
Product 11,02-19-2017,,,129.843
Product 11,02-20-2017,,,245.251
Product 11,02-21-2017,,,114.78
Product 11,02-22-2017,,,122.22
Product 11,02-23-2017,,,119.99
Product 11,02-24-2017,,,141.371
Product 11,02-25-2017,,,174.861
Product 11,02-26-2017,,,87.705
Product 11,02-27-2017,,,131.611
Product 11,02-28-2017,,,105.427
Product 11,03-01-2017,,,117.374
Product 11,03-02-2017,,,186.665
Product 11,03-03-2017,,,179.553
Product 11,03-04-2017,,,190.406
Product 11,03-05-2017,,,162.329
Product 11,03-06-2017,,,135.443
Product 11,03-07-2017,,,144.612
Product 11,03-08-2017,,,101.266
Product 11,03-09-2017,,,172.939
Product 11,03-10-2017,,,158.429
Product 11,03-11-2017,,,232.08
Product 11,03-12-2017,,,119.361
Product 11,03-13-2017,,,134.806
Product 11,03-14-2017,,,85.301
Product 11,03-15-2017,,,107.72
Product 11,03-16-2017,,,123.39
Product 11,03-17-2017,,,133.834
Product 11,03-18-2017,,,189.702
Product 11,03-19-2017,,,120.412
Product 11,03-20-2017,,,96.667
Product 11,03-21-2017,,,93.374
Product 11,03-22-2017,,,110.196
Product 11,03-23-2017,,,90.117
Product 11,03-24-2017,,,227.848
Product 11,03-25-2017,,,151.678
Product 11,03-26-2017,,,117.652
Product 11,03-27-2017,,,103.861
Product 11,03-28-2017,,,125.417
Product 11,03-29-2017,,,118.575
Product 11,03-30-2017,$ 3.99,F,146.127
Product 11,03-31-2017,$ 3.99,F,179.275
Product 11,04-01-2017,$ 3.99,F,141.969
Product 11,04-02-2017,$ 3.99,F,146.183
Product 11,04-03-2017,$ 3.99,F,153.635
Product 11,04-04-2017,$ 3.99,F,129.969
Product 11,04-05-2017,$ 3.99,F,161.154
Product 11,04-06-2017,$ 3.99,F,117.85
Product 11,04-07-2017,$ 3.99,F,131.042
Product 11,04-08-2017,$ 3.99,F,138.89
Product 11,04-09-2017,$ 3.99,F,118.276
Product 11,04-10-2017,$ 3.99,F,138.918
Product 11,04-11-2017,$ 3.99,F,110.568
Product 11,04-12-2017,$ 3.99,F,147.957
Product 11,04-13-2017,,,86.474
Product 11,04-14-2017,,,110.739
Product 11,04-15-2017,,,119.179
Product 11,04-17-2017,,,132.043
Product 11,04-18-2017,,,122.162
Product 11,04-19-2017,,,152.122
Product 11,04-20-2017,,,108.664
Product 11,04-21-2017,,,159.388
Product 11,04-22-2017,,,185.724
Product 11,04-23-2017,,,95.763
Product 11,04-24-2017,,,102.945
Product 11,04-25-2017,,,114.484
Product 11,04-26-2017,,,143.558
Product 11,04-27-2017,,,124.955
Product 11,04-28-2017,,,169.539
Product 11,04-29-2017,,,166.543
Product 11,04-30-2017,,,61.195
Product 11,05-01-2017,,,92.403
Product 11,05-02-2017,,,82.708
Product 11,05-03-2017,,,111.74
Product 11,05-04-2017,,,137.107
Product 11,05-05-2017,,,113.299
Product 11,05-06-2017,,,166.906
Product 11,05-07-2017,,,77.761
Product 11,05-08-2017,,,81.999
Product 11,05-09-2017,,,122.057
Product 11,05-10-2017,,,55.347
Product 11,05-11-2017,,,251.055
Product 11,05-12-2017,,,108.14
Product 11,05-13-2017,,,102.694
Product 11,05-14-2017,,,86.043
Product 11,05-15-2017,,,88.413
Product 11,05-16-2017,,,103.262
Product 11,05-17-2017,,,101.958
Product 11,05-18-2017,,,67.957
Product 11,05-19-2017,,,77.25
Product 11,05-20-2017,,,148.108
Product 11,05-21-2017,,,111.873
Product 11,05-22-2017,,,96.252
Product 11,05-23-2017,,,72.784
Product 11,05-24-2017,,,70.195
Product 11,05-25-2017,,,100.127
Product 11,05-26-2017,,,75.972
Product 11,05-27-2017,,,108.762
Product 11,05-28-2017,,,95.056
Product 11,05-29-2017,,,92.389
Product 11,05-30-2017,,,87.822
Product 11,05-31-2017,,,124.651
Product 11,06-01-2017,,,83.389
Product 11,06-02-2017,,,136.137
Product 11,06-03-2017,,,104.488
Product 11,06-04-2017,,,82.264
Product 11,06-05-2017,,,125.499
Product 11,06-06-2017,,,96.836
Product 11,06-07-2017,,,98.11
Product 11,06-08-2017,,,93.93
Product 11,06-09-2017,,,205.029
Product 11,06-10-2017,,,53.598
Product 11,06-11-2017,,,63.999
Product 11,06-12-2017,,,102.361
Product 11,06-13-2017,,,76.305
Product 11,06-14-2017,,,82.99
Product 11,06-15-2017,,,89.209
Product 11,06-16-2017,,,58.708
Product 11,06-17-2017,,,109.091
Product 11,06-18-2017,,,45.027
Product 11,06-19-2017,,,83.215
Product 11,06-20-2017,,,70.208
Product 11,06-21-2017,,,57.04
Product 11,06-22-2017,,,53.403
Product 11,06-23-2017,,,122.107
Product 11,06-24-2017,,,107.416
Product 11,06-25-2017,,,59.931
Product 11,06-26-2017,,,62.068
Product 11,06-27-2017,,,79.22
Product 11,06-28-2017,,,66.053
Product 11,06-29-2017,,,79.132
Product 11,06-30-2017,,,73.778
Product 11,07-01-2017,,,82.222
Product 11,07-02-2017,,,92.959
Product 11,07-03-2017,,,114.444
Product 11,07-04-2017,,,68.711
Product 11,07-05-2017,,,65.486
Product 11,07-06-2017,,,65.916
Product 11,07-07-2017,,,88.945
Product 11,07-08-2017,,,94.663
Product 11,07-09-2017,,,76.444
Product 11,07-10-2017,,,111.971
Product 11,07-11-2017,,,90.763
Product 11,07-12-2017,,,79.166
Product 11,07-13-2017,,,73.188
Product 11,07-14-2017,,,145.71
Product 11,07-15-2017,,,118.098
Product 11,07-16-2017,,,45.695
Product 11,07-17-2017,,,97.848
Product 11,07-18-2017,,,95.748
Product 11,07-19-2017,,,59.557
Product 11,07-20-2017,,,73.653
Product 11,07-21-2017,,,103.729
Product 11,07-22-2017,,,112.701
Product 11,07-23-2017,,,73.613
Product 11,07-24-2017,,,76.09
Product 11,07-25-2017,,,101.542
Product 11,07-26-2017,,,62.416
Product 11,07-27-2017,,,64.582
Product 11,07-28-2017,,,78.134
Product 11,07-29-2017,,,109.692
Product 11,07-30-2017,,,71.667
Product 11,07-31-2017,,,65.494
