,Product,Date,Quantity,Sub Category,Category,UnitRetailPrice,Offer,OfferType,Promo_UnitRetailPrice,Sales_of_Product
279,Product 22,2020-01-07,-77.0,Sub Category 12,Category 6,3.99,,nan,3.99,-307.23
280,Product 22,2020-01-08,69.0,Sub Category 12,Category 6,3.99,,nan,3.99,275.31
281,Product 22,2020-01-09,214.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,597.7
282,Product 22,2020-01-10,393.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1097.65
283,Product 22,2020-01-11,591.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1650.66
284,Product 22,2020-01-12,-11.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,-30.72
285,Product 22,2020-01-13,55.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,153.62
286,Product 22,2020-01-14,-73.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,-203.89
287,Product 22,2020-01-15,59.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,164.79
288,Product 22,2020-01-16,190.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,530.67
289,Product 22,2020-01-17,358.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,999.89
290,Product 22,2020-01-18,548.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1530.56
291,Product 22,2020-01-19,-59.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,-164.79
292,Product 22,2020-01-20,5.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,13.96
293,Product 22,2020-01-21,-121.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,-337.95
294,Product 22,2020-01-22,16.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,44.69
295,Product 22,2020-01-23,157.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,438.5
296,Product 22,2020-01-24,336.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,938.45
297,Product 22,2020-01-25,540.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1508.22
298,Product 22,2020-01-26,-50.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,-139.65
299,Product 22,2020-01-27,33.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,92.17
300,Product 22,2020-01-28,-73.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,-203.89
301,Product 22,2020-01-29,84.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,234.61
302,Product 22,2020-01-30,244.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,681.49
303,Product 22,2020-01-31,442.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1234.51
304,Product 22,2020-02-01,665.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1857.34
305,Product 22,2020-02-02,91.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,254.16
306,Product 22,2020-02-03,188.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,525.08
307,Product 22,2020-02-04,92.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,256.96
308,Product 22,2020-02-05,257.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,717.8
309,Product 22,2020-02-06,422.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1178.65
310,Product 22,2020-02-07,621.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1734.45
311,Product 22,2020-02-08,841.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,2348.91
312,Product 22,2020-02-09,261.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,728.97
313,Product 22,2020-02-10,349.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,974.76
314,Product 22,2020-02-11,241.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,673.11
315,Product 22,2020-02-12,391.0,Sub Category 12,Category 6,3.99,30% OFF,P,2.793,1092.06
316,Product 22,2020-02-13,538.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,1287.97
317,Product 22,2020-02-14,719.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,1721.29
318,Product 22,2020-02-15,918.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,2197.69
319,Product 22,2020-02-16,317.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,758.9
320,Product 22,2020-02-17,383.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,916.9
321,Product 22,2020-02-18,255.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,610.47
322,Product 22,2020-02-19,385.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,921.69
323,Product 22,2020-02-20,514.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,1230.52
324,Product 22,2020-02-21,678.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,1623.13
325,Product 22,2020-02-22,863.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,2066.02
326,Product 22,2020-02-23,250.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,598.5
327,Product 22,2020-02-24,307.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,734.96
328,Product 22,2020-02-25,172.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,411.77
329,Product 22,2020-02-26,299.0,Sub Category 12,Category 6,3.99,40% OFF,P,2.394,715.81
330,Product 22,2020-02-27,427.0,Sub Category 12,Category 6,3.99,,nan,3.99,1703.73
331,Product 22,2020-02-28,593.0,Sub Category 12,Category 6,3.99,,nan,3.99,2366.07
332,Product 22,2020-02-29,784.0,Sub Category 12,Category 6,3.99,,nan,3.99,3128.16
333,Product 22,2020-03-01,177.0,Sub Category 12,Category 6,3.99,,nan,3.99,706.23
334,Product 22,2020-03-02,244.0,Sub Category 12,Category 6,3.99,,nan,3.99,973.56
335,Product 22,2020-03-03,120.0,Sub Category 12,Category 6,3.99,,nan,3.99,478.8
336,Product 22,2020-03-04,258.0,Sub Category 12,Category 6,3.99,,nan,3.99,1029.42
337,Product 22,2020-03-05,400.0,Sub Category 12,Category 6,3.99,,nan,3.99,1596.0
338,Product 22,2020-03-06,579.0,Sub Category 12,Category 6,3.99,,nan,3.99,2310.21
339,Product 22,2020-03-07,781.0,Sub Category 12,Category 6,3.99,,nan,3.99,3116.19
340,Product 22,2020-03-08,188.0,Sub Category 12,Category 6,3.99,,nan,3.99,750.12
341,Product 22,2020-03-09,265.0,Sub Category 12,Category 6,3.99,,nan,3.99,1057.35
342,Product 22,2020-03-10,151.0,Sub Category 12,Category 6,3.99,,nan,3.99,602.49
343,Product 22,2020-03-11,298.0,Sub Category 12,Category 6,3.99,,nan,3.99,1189.02
344,Product 22,2020-03-12,446.0,Sub Category 12,Category 6,3.99,,nan,3.99,1779.54
345,Product 22,2020-03-13,630.0,Sub Category 12,Category 6,3.99,,nan,3.99,2513.7
346,Product 22,2020-03-14,836.0,Sub Category 12,Category 6,3.99,,nan,3.99,3335.64
347,Product 22,2020-03-15,244.0,Sub Category 12,Category 6,3.99,,nan,3.99,973.56
348,Product 22,2020-03-16,321.0,Sub Category 12,Category 6,3.99,,nan,3.99,1280.79
349,Product 22,2020-03-17,204.0,Sub Category 12,Category 6,3.99,,nan,3.99,813.96
350,Product 22,2020-03-18,348.0,Sub Category 12,Category 6,3.99,,nan,3.99,1388.52
351,Product 22,2020-03-19,491.0,Sub Category 12,Category 6,3.99,,nan,3.99,1959.09
352,Product 22,2020-03-20,669.0,Sub Category 12,Category 6,3.99,,nan,3.99,2669.31
353,Product 22,2020-03-21,868.0,Sub Category 12,Category 6,3.99,,nan,3.99,3463.32
354,Product 22,2020-03-22,269.0,Sub Category 12,Category 6,3.99,,nan,3.99,1073.31
355,Product 22,2020-03-23,340.0,Sub Category 12,Category 6,3.99,,nan,3.99,1356.6
356,Product 22,2020-03-24,217.0,Sub Category 12,Category 6,3.99,,nan,3.99,865.83
357,Product 22,2020-03-25,355.0,Sub Category 12,Category 6,3.99,,nan,3.99,1416.45
358,Product 22,2020-03-26,494.0,Sub Category 12,Category 6,3.99,,nan,3.99,1971.06
359,Product 22,2020-03-27,670.0,Sub Category 12,Category 6,3.99,,nan,3.99,2673.3
360,Product 22,2020-03-28,869.0,Sub Category 12,Category 6,3.99,,nan,3.99,3467.31
361,Product 22,2020-03-29,270.0,Sub Category 12,Category 6,3.99,,nan,3.99,1077.3
362,Product 22,2020-03-30,344.0,Sub Category 12,Category 6,3.99,,nan,3.99,1372.56
363,Product 22,2020-03-31,226.0,Sub Category 12,Category 6,3.99,,nan,3.99,901.74
364,Product 14,2020-01-01,75.0,Sub Category 8,Category 4,5.99,,nan,5.99,449.25
365,Product 14,2020-01-02,96.0,Sub Category 8,Category 4,5.99,,nan,5.99,575.04
366,Product 14,2020-01-03,124.0,Sub Category 8,Category 4,5.99,,nan,5.99,742.76
367,Product 14,2020-01-04,187.0,Sub Category 8,Category 4,5.99,,nan,5.99,1120.13
368,Product 14,2020-01-05,51.0,Sub Category 8,Category 4,5.99,,nan,5.99,305.49
369,Product 14,2020-01-06,100.0,Sub Category 8,Category 4,5.99,,nan,5.99,599.0
370,Product 14,2020-01-07,80.0,Sub Category 8,Category 4,5.99,,nan,5.99,479.2
371,Product 14,2020-01-08,90.0,Sub Category 8,Category 4,5.99,,nan,5.99,539.1
372,Product 14,2020-01-09,111.0,Sub Category 8,Category 4,5.99,,nan,5.99,664.89
373,Product 14,2020-01-10,139.0,Sub Category 8,Category 4,5.99,,nan,5.99,832.61
374,Product 14,2020-01-11,201.0,Sub Category 8,Category 4,5.99,,nan,5.99,1203.99
375,Product 14,2020-01-12,65.0,Sub Category 8,Category 4,5.99,,nan,5.99,389.35
376,Product 14,2020-01-13,115.0,Sub Category 8,Category 4,5.99,,nan,5.99,688.85
377,Product 14,2020-01-14,94.0,Sub Category 8,Category 4,5.99,,nan,5.99,563.06
378,Product 14,2020-01-15,105.0,Sub Category 8,Category 4,5.99,,nan,5.99,628.95
379,Product 14,2020-01-16,126.0,Sub Category 8,Category 4,5.99,,nan,5.99,754.74
380,Product 14,2020-01-17,155.0,Sub Category 8,Category 4,5.99,,nan,5.99,928.45
381,Product 14,2020-01-18,218.0,Sub Category 8,Category 4,5.99,,nan,5.99,1305.82
382,Product 14,2020-01-19,83.0,Sub Category 8,Category 4,5.99,,nan,5.99,497.17
383,Product 14,2020-01-20,134.0,Sub Category 8,Category 4,5.99,,nan,5.99,802.66
384,Product 14,2020-01-21,115.0,Sub Category 8,Category 4,5.99,,nan,5.99,688.85
385,Product 14,2020-01-22,126.0,Sub Category 8,Category 4,5.99,,nan,5.99,754.74
386,Product 14,2020-01-23,148.0,Sub Category 8,Category 4,5.99,,nan,5.99,886.52
387,Product 14,2020-01-24,178.0,Sub Category 8,Category 4,5.99,,nan,5.99,1066.22
388,Product 14,2020-01-25,242.0,Sub Category 8,Category 4,5.99,,nan,5.99,1449.58
389,Product 14,2020-01-26,107.0,Sub Category 8,Category 4,5.99,,nan,5.99,640.93
390,Product 14,2020-01-27,157.0,Sub Category 8,Category 4,5.99,,nan,5.99,940.43
391,Product 14,2020-01-28,138.0,Sub Category 8,Category 4,5.99,,nan,5.99,826.62
392,Product 14,2020-01-29,149.0,Sub Category 8,Category 4,5.99,,nan,5.99,892.51
393,Product 14,2020-01-30,170.0,Sub Category 8,Category 4,5.99,,nan,5.99,1018.3
394,Product 14,2020-01-31,198.0,Sub Category 8,Category 4,5.99,,nan,5.99,1186.02
395,Product 14,2020-02-01,261.0,Sub Category 8,Category 4,5.99,,nan,5.99,1563.39
396,Product 14,2020-02-02,125.0,Sub Category 8,Category 4,5.99,,nan,5.99,748.75
397,Product 14,2020-02-03,174.0,Sub Category 8,Category 4,5.99,,nan,5.99,1042.26
398,Product 14,2020-02-04,153.0,Sub Category 8,Category 4,5.99,,nan,5.99,916.47
399,Product 14,2020-02-05,162.0,Sub Category 8,Category 4,5.99,,nan,5.99,970.38
400,Product 14,2020-02-06,181.0,Sub Category 8,Category 4,5.99,,nan,5.99,1084.19
401,Product 14,2020-02-07,208.0,Sub Category 8,Category 4,5.99,,nan,5.99,1245.92
402,Product 14,2020-02-08,270.0,Sub Category 8,Category 4,5.99,,nan,5.99,1617.3
403,Product 14,2020-02-09,132.0,Sub Category 8,Category 4,5.99,,nan,5.99,790.68
404,Product 14,2020-02-10,181.0,Sub Category 8,Category 4,5.99,,nan,5.99,1084.19
405,Product 14,2020-02-11,159.0,Sub Category 8,Category 4,5.99,,nan,5.99,952.41
406,Product 14,2020-02-12,168.0,Sub Category 8,Category 4,5.99,,nan,5.99,1006.32
407,Product 14,2020-02-13,189.0,Sub Category 8,Category 4,5.99,,nan,5.99,1132.11
408,Product 14,2020-02-14,217.0,Sub Category 8,Category 4,5.99,,nan,5.99,1299.83
409,Product 14,2020-02-15,279.0,Sub Category 8,Category 4,5.99,,nan,5.99,1671.21
410,Product 14,2020-02-16,144.0,Sub Category 8,Category 4,5.99,,nan,5.99,862.56
411,Product 14,2020-02-17,195.0,Sub Category 8,Category 4,5.99,,nan,5.99,1168.05
412,Product 14,2020-02-18,176.0,Sub Category 8,Category 4,5.99,,nan,5.99,1054.24
413,Product 14,2020-02-19,188.0,Sub Category 8,Category 4,5.99,,nan,5.99,1126.12
414,Product 14,2020-02-20,212.0,Sub Category 8,Category 4,5.99,,nan,5.99,1269.88
415,Product 14,2020-02-21,244.0,Sub Category 8,Category 4,5.99,,nan,5.99,1461.56
416,Product 14,2020-02-22,310.0,Sub Category 8,Category 4,5.99,,nan,5.99,1856.9
417,Product 14,2020-02-23,178.0,Sub Category 8,Category 4,5.99,,nan,5.99,1066.22
418,Product 14,2020-02-24,233.0,Sub Category 8,Category 4,5.99,,nan,5.99,1395.67
419,Product 14,2020-02-25,217.0,Sub Category 8,Category 4,5.99,,nan,5.99,1299.83
420,Product 14,2020-02-26,233.0,Sub Category 8,Category 4,5.99,,nan,5.99,1395.67
421,Product 14,2020-02-27,259.0,Sub Category 8,Category 4,5.99,,nan,5.99,1551.41
422,Product 14,2020-02-28,293.0,Sub Category 8,Category 4,5.99,,nan,5.99,1755.07
423,Product 14,2020-02-29,361.0,Sub Category 8,Category 4,5.99,,nan,5.99,2162.39
424,Product 14,2020-03-01,231.0,Sub Category 8,Category 4,5.99,,nan,5.99,1383.69
425,Product 14,2020-03-02,286.0,Sub Category 8,Category 4,5.99,,nan,5.99,1713.14
426,Product 14,2020-03-03,270.0,Sub Category 8,Category 4,5.99,,nan,5.99,1617.3
427,Product 14,2020-03-04,285.0,Sub Category 8,Category 4,5.99,,nan,5.99,1707.15
428,Product 14,2020-03-05,309.0,Sub Category 8,Category 4,5.99,,nan,5.99,1850.91
429,Product 14,2020-03-06,341.0,Sub Category 8,Category 4,5.99,,nan,5.99,2042.59
430,Product 14,2020-03-07,406.0,Sub Category 8,Category 4,5.99,,nan,5.99,2431.94
431,Product 14,2020-03-08,272.0,Sub Category 8,Category 4,5.99,,nan,5.99,1629.28
432,Product 14,2020-03-09,323.0,Sub Category 8,Category 4,5.99,,nan,5.99,1934.77
433,Product 14,2020-03-10,303.0,Sub Category 8,Category 4,5.99,,nan,5.99,1814.97
434,Product 14,2020-03-11,312.0,Sub Category 8,Category 4,5.99,,nan,5.99,1868.88
435,Product 14,2020-03-12,332.0,Sub Category 8,Category 4,5.99,,nan,5.99,1988.68
436,Product 14,2020-03-13,358.0,Sub Category 8,Category 4,5.99,,nan,5.99,2144.42
437,Product 14,2020-03-14,418.0,Sub Category 8,Category 4,5.99,,nan,5.99,2503.82
438,Product 14,2020-03-15,279.0,Sub Category 8,Category 4,5.99,,nan,5.99,1671.21
439,Product 14,2020-03-16,325.0,Sub Category 8,Category 4,5.99,,nan,5.99,1946.75
440,Product 14,2020-03-17,301.0,Sub Category 8,Category 4,5.99,,nan,5.99,1802.99
441,Product 14,2020-03-18,307.0,Sub Category 8,Category 4,5.99,,nan,5.99,1838.93
442,Product 14,2020-03-19,323.0,Sub Category 8,Category 4,5.99,,nan,5.99,1934.77
443,Product 14,2020-03-20,347.0,Sub Category 8,Category 4,5.99,,nan,5.99,2078.53
444,Product 14,2020-03-21,405.0,Sub Category 8,Category 4,5.99,,nan,5.99,2425.95
445,Product 14,2020-03-22,265.0,Sub Category 8,Category 4,5.99,,nan,5.99,1587.35
446,Product 14,2020-03-23,310.0,Sub Category 8,Category 4,5.99,,nan,5.99,1856.9
447,Product 14,2020-03-24,287.0,Sub Category 8,Category 4,5.99,,nan,5.99,1719.13
448,Product 14,2020-03-25,294.0,Sub Category 8,Category 4,5.99,,nan,5.99,1761.06
449,Product 14,2020-03-26,312.0,Sub Category 8,Category 4,5.99,,nan,5.99,1868.88
450,Product 14,2020-03-27,338.0,Sub Category 8,Category 4,5.99,,nan,5.99,2024.62
451,Product 14,2020-03-28,399.0,Sub Category 8,Category 4,5.99,,nan,5.99,2390.01
452,Product 14,2020-03-29,263.0,Sub Category 8,Category 4,5.99,,nan,5.99,1575.37
453,Product 14,2020-03-30,312.0,Sub Category 8,Category 4,5.99,,nan,5.99,1868.88
454,Product 14,2020-03-31,292.0,Sub Category 8,Category 4,5.99,,nan,5.99,1749.08
455,Product 15,2020-01-01,91.0,Sub Category 8,Category 4,5.99,,nan,5.99,545.09
456,Product 15,2020-01-02,111.0,Sub Category 8,Category 4,5.99,,nan,5.99,664.89
457,Product 15,2020-01-03,134.0,Sub Category 8,Category 4,5.99,,nan,5.99,802.66
458,Product 15,2020-01-04,190.0,Sub Category 8,Category 4,5.99,,nan,5.99,1138.1
459,Product 15,2020-01-05,85.0,Sub Category 8,Category 4,5.99,,nan,5.99,509.15
460,Product 15,2020-01-06,118.0,Sub Category 8,Category 4,5.99,,nan,5.99,706.82
461,Product 15,2020-01-07,98.0,Sub Category 8,Category 4,5.99,,nan,5.99,587.02
462,Product 15,2020-01-08,104.0,Sub Category 8,Category 4,5.99,,nan,5.99,622.96
463,Product 15,2020-01-09,122.0,Sub Category 8,Category 4,5.99,,nan,5.99,730.78
464,Product 15,2020-01-10,143.0,Sub Category 8,Category 4,5.99,,nan,5.99,856.57
465,Product 15,2020-01-11,197.0,Sub Category 8,Category 4,5.99,,nan,5.99,1180.03
466,Product 15,2020-01-12,89.0,Sub Category 8,Category 4,5.99,,nan,5.99,533.11
467,Product 15,2020-01-13,121.0,Sub Category 8,Category 4,5.99,,nan,5.99,724.79
468,Product 15,2020-01-14,99.0,Sub Category 8,Category 4,5.99,,nan,5.99,593.01
469,Product 15,2020-01-15,103.0,Sub Category 8,Category 4,5.99,,nan,5.99,616.97
470,Product 15,2020-01-16,119.0,Sub Category 8,Category 4,5.99,,nan,5.99,712.81
471,Product 15,2020-01-17,139.0,Sub Category 8,Category 4,5.99,,nan,5.99,832.61
472,Product 15,2020-01-18,192.0,Sub Category 8,Category 4,5.99,,nan,5.99,1150.08
473,Product 15,2020-01-19,84.0,Sub Category 8,Category 4,5.99,,nan,5.99,503.16
474,Product 15,2020-01-20,115.0,Sub Category 8,Category 4,5.99,,nan,5.99,688.85
475,Product 15,2020-01-21,93.0,Sub Category 8,Category 4,5.99,,nan,5.99,557.07
476,Product 15,2020-01-22,98.0,Sub Category 8,Category 4,5.99,,nan,5.99,587.02
477,Product 15,2020-01-23,114.0,Sub Category 8,Category 4,5.99,,nan,5.99,682.86
478,Product 15,2020-01-24,135.0,Sub Category 8,Category 4,5.99,,nan,5.99,808.65
479,Product 15,2020-01-25,189.0,Sub Category 8,Category 4,5.99,,nan,5.99,1132.11
480,Product 15,2020-01-26,82.0,Sub Category 8,Category 4,5.99,,nan,5.99,491.18
481,Product 15,2020-01-27,114.0,Sub Category 8,Category 4,5.99,,nan,5.99,682.86
482,Product 15,2020-01-28,93.0,Sub Category 8,Category 4,5.99,,nan,5.99,557.07
483,Product 15,2020-01-29,99.0,Sub Category 8,Category 4,5.99,,nan,5.99,593.01
484,Product 15,2020-01-30,117.0,Sub Category 8,Category 4,5.99,,nan,5.99,700.83
485,Product 15,2020-01-31,139.0,Sub Category 8,Category 4,5.99,,nan,5.99,832.61
486,Product 15,2020-02-01,194.0,Sub Category 8,Category 4,5.99,,nan,5.99,1162.06
487,Product 15,2020-02-02,88.0,Sub Category 8,Category 4,5.99,,nan,5.99,527.12
488,Product 15,2020-02-03,121.0,Sub Category 8,Category 4,5.99,,nan,5.99,724.79
489,Product 15,2020-02-04,101.0,Sub Category 8,Category 4,5.99,,nan,5.99,604.99
490,Product 15,2020-02-05,107.0,Sub Category 8,Category 4,5.99,,nan,5.99,640.93
491,Product 15,2020-02-06,126.0,Sub Category 8,Category 4,5.99,,nan,5.99,754.74
492,Product 15,2020-02-07,148.0,Sub Category 8,Category 4,5.99,,nan,5.99,886.52
493,Product 15,2020-02-08,202.0,Sub Category 8,Category 4,5.99,,nan,5.99,1209.98
494,Product 15,2020-02-09,97.0,Sub Category 8,Category 4,5.99,,nan,5.99,581.03
495,Product 15,2020-02-10,129.0,Sub Category 8,Category 4,5.99,,nan,5.99,772.71
496,Product 15,2020-02-11,109.0,Sub Category 8,Category 4,5.99,,nan,5.99,652.91
497,Product 15,2020-02-12,116.0,Sub Category 8,Category 4,5.99,,nan,5.99,694.84
498,Product 15,2020-02-13,134.0,Sub Category 8,Category 4,5.99,,nan,5.99,802.66
499,Product 15,2020-02-14,156.0,Sub Category 8,Category 4,5.99,,nan,5.99,934.44
500,Product 15,2020-02-15,211.0,Sub Category 8,Category 4,5.99,,nan,5.99,1263.89
501,Product 15,2020-02-16,105.0,Sub Category 8,Category 4,5.99,,nan,5.99,628.95
502,Product 15,2020-02-17,138.0,Sub Category 8,Category 4,5.99,,nan,5.99,826.62
503,Product 15,2020-02-18,118.0,Sub Category 8,Category 4,5.99,,nan,5.99,706.82
504,Product 15,2020-02-19,125.0,Sub Category 8,Category 4,5.99,,nan,5.99,748.75
505,Product 15,2020-02-20,144.0,Sub Category 8,Category 4,5.99,,nan,5.99,862.56
506,Product 15,2020-02-21,167.0,Sub Category 8,Category 4,5.99,,nan,5.99,1000.33
507,Product 15,2020-02-22,222.0,Sub Category 8,Category 4,5.99,,nan,5.99,1329.78
508,Product 15,2020-02-23,117.0,Sub Category 8,Category 4,5.99,,nan,5.99,700.83
509,Product 15,2020-02-24,151.0,Sub Category 8,Category 4,5.99,,nan,5.99,904.49
510,Product 15,2020-02-25,132.0,Sub Category 8,Category 4,5.99,,nan,5.99,790.68
511,Product 15,2020-02-26,139.0,Sub Category 8,Category 4,5.99,,nan,5.99,832.61
512,Product 15,2020-02-27,159.0,Sub Category 8,Category 4,5.99,,nan,5.99,952.41
513,Product 15,2020-02-28,182.0,Sub Category 8,Category 4,5.99,,nan,5.99,1090.18
514,Product 15,2020-02-29,237.0,Sub Category 8,Category 4,5.99,,nan,5.99,1419.63
515,Product 15,2020-03-01,132.0,Sub Category 8,Category 4,5.99,,nan,5.99,790.68
516,Product 15,2020-03-02,166.0,Sub Category 8,Category 4,5.99,,nan,5.99,994.34
517,Product 15,2020-03-03,147.0,Sub Category 8,Category 4,5.99,,nan,5.99,880.53
518,Product 15,2020-03-04,153.0,Sub Category 8,Category 4,5.99,,nan,5.99,916.47
519,Product 15,2020-03-05,172.0,Sub Category 8,Category 4,5.99,,nan,5.99,1030.28
520,Product 15,2020-03-06,194.0,Sub Category 8,Category 4,5.99,,nan,5.99,1162.06
521,Product 15,2020-03-07,248.0,Sub Category 8,Category 4,5.99,,nan,5.99,1485.52
522,Product 15,2020-03-08,141.0,Sub Category 8,Category 4,5.99,,nan,5.99,844.59
523,Product 15,2020-03-09,172.0,Sub Category 8,Category 4,5.99,,nan,5.99,1030.28
524,Product 15,2020-03-10,150.0,Sub Category 8,Category 4,5.99,,nan,5.99,898.5
525,Product 15,2020-03-11,154.0,Sub Category 8,Category 4,5.99,,nan,5.99,922.46
526,Product 15,2020-03-12,170.0,Sub Category 8,Category 4,5.99,,nan,5.99,1018.3
527,Product 15,2020-03-13,189.0,Sub Category 8,Category 4,5.99,,nan,5.99,1132.11
528,Product 15,2020-03-14,240.0,Sub Category 8,Category 4,5.99,,nan,5.99,1437.6
529,Product 15,2020-03-15,131.0,Sub Category 8,Category 4,5.99,,nan,5.99,784.69
530,Product 15,2020-03-16,159.0,Sub Category 8,Category 4,5.99,,nan,5.99,952.41
531,Product 15,2020-03-17,135.0,Sub Category 8,Category 4,5.99,,nan,5.99,808.65
532,Product 15,2020-03-18,137.0,Sub Category 8,Category 4,5.99,,nan,5.99,820.63
533,Product 15,2020-03-19,151.0,Sub Category 8,Category 4,5.99,,nan,5.99,904.49
534,Product 15,2020-03-20,169.0,Sub Category 8,Category 4,5.99,,nan,5.99,1012.31
535,Product 15,2020-03-21,219.0,Sub Category 8,Category 4,5.99,,nan,5.99,1311.81
